date,identifiant,longitude,latitude,altitude,duree,distance,vitesse,distance_cum
24/09/2021,1,4.858700858,45.7809054,214.2,1770,23.92407181,14.35444309,5657.591876
24/09/2021,1,4.858694348,45.78106582,214.5,1776,17.84531096,10.70718658,5675.437187
24/09/2021,1,4.858678361,45.78125778,214.7,1782,21.38068531,12.82841119,5696.817872
24/09/2021,1,4.858683698,45.78137961,214.9,1788,13.55315678,8.13189407,5710.371029
24/09/2021,1,4.858665302,45.78155113,215.1,1794,19.12516288,11.47509773,5729.496192
24/09/2021,1,4.858631127,45.78171176,215.2,1800,18.05668369,10.83401021,5747.552875
24/09/2021,1,4.858649768,45.78187135,215.4,1806,17.8051145,10.6830687,5765.35799
24/09/2021,1,4.858683371,45.78203159,215.6,1812,18.00670108,10.80402065,5783.364691
24/09/2021,1,4.858800004,45.78216695,215.8,1818,17.56072074,10.53643244,5800.925412
24/09/2021,1,4.858820241,45.78232012,216,1824,17.10364193,10.26218516,5818.029054
