date,identifiant,longitude,latitude,altitude,duree,distance,vitesse,distance_cum
15/08/2020,1,11.86239675,62.23503808,728.6,1314,21.43604552,12.86162731,4099.507774
15/08/2020,1,11.86280072,62.23498053,727.4,1320,21.88171095,13.12902657,4121.389484
15/08/2020,1,11.8632061,62.23492178,726.3,1326,21.99161372,13.19496823,4143.381098
15/08/2020,1,11.86356309,62.23488028,725.1,1332,19.05860096,11.43516058,4162.439699
15/08/2020,1,11.86394005,62.2348319,724,1338,20.25395134,12.1523708,4182.693651
15/08/2020,1,11.8642707,62.23478268,722.9,1344,17.98040459,10.78824275,4200.674055
15/08/2020,1,11.86464887,62.23471864,721.8,1350,20.84364949,12.50618969,4221.517705
15/08/2020,1,11.86505508,62.23464228,720.7,1356,22.69092644,13.61455586,4244.208631
15/08/2020,1,11.86542352,62.2345686,719.7,1362,20.76914422,12.46148653,4264.977775
15/08/2020,1,11.86580991,62.23448881,718.7,1368,21.89344647,13.13606788,4286.871222
15/08/2020,1,11.86617917,62.23440921,717.7,1374,21.07691902,12.64615141,4307.948141
15/08/2020,1,11.86657227,62.23432926,716.9,1380,22.21810514,13.33086308,4330.166246
15/08/2020,1,11.86700559,62.23426231,716.1,1386,23.64899059,14.18939435,4353.815236
15/08/2020,1,11.86737663,62.23419562,715.4,1392,20.60139714,12.36083829,4374.416634
15/08/2020,1,11.86780814,62.23414807,714.8,1398,22.96963409,13.78178045,4397.386268
15/08/2020,1,11.8682619,62.23410745,714.3,1404,23.93537079,14.36122247,4421.321638
15/08/2020,1,11.86863184,62.23404556,713.8,1410,20.36135302,12.21681181,4441.682992
15/08/2020,1,11.86904729,62.23400725,713.5,1416,21.9382718,13.16296308,4463.621263
15/08/2020,1,11.86948342,62.23397254,713.2,1422,22.91955167,13.751731,4486.540815
15/08/2020,1,11.86987642,62.23391885,713,1428,21.21522483,12.7291349,4507.75604
15/08/2020,1,11.87025934,62.23388449,712.8,1434,20.20048252,12.12028951,4527.956522
15/08/2020,1,11.87059793,62.23383983,712.6,1440,18.22906051,10.93743631,4546.185583
15/08/2020,1,11.87101995,62.23375865,712.5,1446,23.65184869,14.19110922,4569.837432
15/08/2020,1,11.87141418,62.23367111,712.5,1452,22.6235018,13.57410108,4592.460933
15/08/2020,1,11.87175529,62.23357469,712.5,1458,20.66800525,12.40080315,4613.128939
15/08/2020,1,11.87208272,62.2334537,712.5,1464,21.64920321,12.98952193,4634.778142
15/08/2020,1,11.87235152,62.23332448,712.7,1470,20.00861349,12.00516809,4654.786755
15/08/2020,1,11.87257503,62.23318867,712.9,1476,19.02902209,11.41741326,4673.815777
15/08/2020,1,11.87273024,62.23298548,713.2,1482,23.98088928,14.38853357,4697.796667
15/08/2020,1,11.87281436,62.23283179,713.6,1488,17.63651539,10.58190923,4715.433182
15/08/2020,1,11.87293031,62.23262629,714.1,1494,23.62687625,14.17612575,4739.060058
15/08/2020,1,11.87314063,62.2324586,714.7,1500,21.59605886,12.95763532,4760.656117
15/08/2020,1,11.87340118,62.23233411,715.4,1506,19.33443058,11.60065835,4779.990548
15/08/2020,1,11.87365036,62.23217707,716.2,1512,21.71467254,13.02880353,4801.70522
15/08/2020,1,11.8738429,62.2320563,717,1518,16.72909728,10.03745837,4818.434318
15/08/2020,1,11.87409009,62.23194426,717.9,1524,17.8655014,10.71930084,4836.299819
15/08/2020,1,11.87436323,62.23178076,718.8,1530,23.03780618,13.82268371,4859.337625
15/08/2020,1,11.87468006,62.23162396,719.8,1536,23.94591169,14.36754701,4883.283537
15/08/2020,1,11.87487421,62.23149827,720.9,1542,17.21865658,10.33119395,4900.502193
15/08/2020,1,11.87464587,62.23161726,721.9,1548,17.74782324,10.64869394,4918.250017
15/08/2020,1,11.87445067,62.23172432,723,1554,15.6199582,9.371974918,4933.869975
15/08/2020,1,11.87423219,62.23183549,724,1560,16.75977759,10.05586655,4950.629752
15/08/2020,1,11.87403816,62.2319437,725.1,1566,15.6787017,9.407221021,4966.308454
15/08/2020,1,11.87380439,62.23207583,726.3,1572,19.04038581,11.42423149,4985.34884
15/08/2020,1,11.87356654,62.23221725,727.4,1578,19.97750885,11.98650531,5005.326349
15/08/2020,1,11.87332276,62.23234929,728.6,1584,19.36680079,11.62008047,5024.69315
15/08/2020,1,11.87309127,62.23247397,729.8,1590,18.33062694,10.99837616,5043.023777
15/08/2020,1,11.87291864,62.23260605,730.9,1596,17.19456208,10.31673725,5060.218339
15/08/2020,1,11.87283802,62.23278303,732.1,1602,20.11777302,12.07066381,5080.336112
15/08/2020,1,11.87276045,62.23294501,733.3,1608,18.45484566,11.0729074,5098.790957
15/08/2020,1,11.87262558,62.23308571,734.5,1614,17.13417759,10.28050655,5115.925135
15/08/2020,1,11.87242411,62.23324121,735.7,1620,20.19624353,12.11774612,5136.121378
15/08/2020,1,11.87217589,62.23338331,736.8,1626,20.37153115,12.22291869,5156.49291
15/08/2020,1,11.87190685,62.23348825,738,1632,18.17707286,10.90624372,5174.669982
15/08/2020,1,11.87162084,62.2335778,739.1,1638,17.85111805,10.71067083,5192.5211
15/08/2020,1,11.87132771,62.23365628,740.2,1644,17.51421172,10.50852703,5210.035312
15/08/2020,1,11.87104719,62.23374665,741.3,1650,17.66740539,10.60044323,5227.702718
15/08/2020,1,11.87077125,62.23380026,742.4,1656,15.48726162,9.292356972,5243.189979
15/08/2020,1,11.87036119,62.23385492,743.4,1662,22.09383239,13.25629943,5265.283812
15/08/2020,1,11.87005107,62.23391199,744.4,1668,17.27300722,10.36380433,5282.556819
15/08/2020,1,11.869686,62.23393899,745.4,1674,19.14800481,11.48880288,5301.704824
15/08/2020,1,11.86935357,62.23397576,746.4,1680,17.69925993,10.61955596,5319.404084
15/08/2020,1,11.86899446,62.23400019,747.3,1686,18.7998259,11.27989554,5338.203909
15/08/2020,1,11.86864965,62.23402973,748.3,1692,18.16119942,10.89671965,5356.365109
15/08/2020,1,11.86833211,62.23405981,749.2,1698,16.78557014,10.07134209,5373.150679
15/08/2020,1,11.86798126,62.23410036,750.1,1704,18.72561151,11.2353669,5391.876291
15/08/2020,1,11.8676729,62.23413731,751,1710,16.49307847,9.895847081,5408.369369
15/08/2020,1,11.86736547,62.23417846,751.9,1716,16.56994936,9.941969616,5424.939318
15/08/2020,1,11.8670724,62.23421451,752.9,1722,15.70196537,9.421179224,5440.641284
15/08/2020,1,11.86677341,62.23425582,753.7,1728,16.15462949,9.692777693,5456.795913
15/08/2020,1,11.86647924,62.23431135,754.6,1734,16.44190562,9.865143372,5473.237819
15/08/2020,1,11.86621282,62.2343648,755.5,1740,15.0261915,9.015714899,5488.26401
15/08/2020,1,11.86593016,62.23442579,756.4,1746,16.13676673,9.682060036,5504.400777
15/08/2020,1,11.86563162,62.2345076,757.3,1752,17.94151551,10.76490931,5522.342293
15/08/2020,1,11.86532647,62.23456666,758.2,1758,17.11654726,10.26992835,5539.45884
15/08/2020,1,11.86502957,62.23464771,759.1,1764,17.82560327,10.69536196,5557.284443
15/08/2020,1,11.86472585,62.23468872,760.1,1770,16.38012211,9.828073269,5573.664565
15/08/2020,1,11.86444814,62.23472275,761,1776,14.87457688,8.924746129,5588.539142
15/08/2020,1,11.86408627,62.23475877,762,1782,19.16799855,11.50079913,5607.707141
15/08/2020,1,11.86378943,62.23481157,763,1788,16.45916344,9.875498065,5624.166304
15/08/2020,1,11.86344567,62.2348656,764,1794,18.79287326,11.27572396,5642.959177
15/08/2020,1,11.86309695,62.23489809,765.1,1800,18.42136225,11.05281735,5661.38054
15/08/2020,1,11.86279226,62.23495954,766.2,1806,17.19849283,10.3190957,5678.579032
15/08/2020,1,11.86244577,62.2349965,767.2,1812,18.41255358,11.04753215,5696.991586
